local_bill_id,local_bill_reference,title_canonical,official_long_title,third_party_organisation,initiator_type,initiator_member_id,initiator_party_governance_role,ministerial_portfolio_title,government_type,governing_parties_list,date_introduced,date_final_outcome,royal_assent_date,duration_calendar_days,duration_sitting_days,stage_1_debate_days_count,stage_3_debate_days_count,financial_resolution_required_flag,financial_resolution_approved_flag,financial_resolution_aye_count,financial_resolution_no_count,financial_resolution_abstain_count,effective_majority_margin_at_event_date,party_dissent_rate_at_event_date,voting_coalition_type,committee_id,committee_name,committee_type,committee_convener_member_id,committee_deputy_convener_member_id,final_status,termination_mechanism,raw_payload_json,computed_at
247,SP Bill 28,Landfill Tax (Scotland) Bill,Landfill Tax (Scotland) Bill,,INDIVIDUAL_MEMBER,2098,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 247, ""Reference"": ""SP Bill 28"", ""ShortName"": ""Landfill Tax (Scotland) Bill"", ""FullName"": ""Landfill Tax (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 2098, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
248,SP Bill 29,City of Edinburgh Council (Portobello Park) Bill,City of Edinburgh Council (Portobello Park) Bill,City of Edinburgh Council,INDIVIDUAL_MEMBER,,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 248, ""Reference"": ""SP Bill 29"", ""ShortName"": ""City of Edinburgh Council (Portobello Park) Bill"", ""FullName"": ""City of Edinburgh Council (Portobello Park) Bill"", ""BillTypeID"": 5, ""PersonID"": null, ""ThirdPartyOrganisation"": ""City of Edinburgh Council""}",2026-07-24T16:29:09.299159Z
249,SP Bill 30,Tribunals (Scotland) Bill,Tribunals (Scotland) Bill,,INDIVIDUAL_MEMBER,2112,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 249, ""Reference"": ""SP Bill 30"", ""ShortName"": ""Tribunals (Scotland) Bill"", ""FullName"": ""Tribunals (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 2112, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
250,SP Bill 31,Crofting (Amendment) (Scotland) Bill,Crofting (Amendment) (Scotland) Bill,,INDIVIDUAL_MEMBER,2180,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 250, ""Reference"": ""SP Bill 31"", ""ShortName"": ""Crofting (Amendment) (Scotland) Bill"", ""FullName"": ""Crofting (Amendment) (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 2180, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
251,SP Bill 32,Public Bodies (Joint Working) (Scotland) Bill,Public Bodies (Joint Working) (Scotland) Bill,,INDIVIDUAL_MEMBER,1894,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 251, ""Reference"": ""SP Bill 32"", ""ShortName"": ""Public Bodies (Joint Working) (Scotland) Bill"", ""FullName"": ""Public Bodies (Joint Working) (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 1894, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
252,SP Bill 33,Burrell Collection (Lending and Borrowing) (Scotla,Burrell Collection (Lending and Borrowing) (Scotland) Bill,Glasgow City Council,INDIVIDUAL_MEMBER,,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 252, ""Reference"": ""SP Bill 33"", ""ShortName"": ""Burrell Collection (Lending and Borrowing) (Scotla"", ""FullName"": ""Burrell Collection (Lending and Borrowing) (Scotland) Bill"", ""BillTypeID"": 5, ""PersonID"": null, ""ThirdPartyOrganisation"": ""Glasgow City Council""}",2026-07-24T16:29:09.299159Z
253,SP Bill 34,Bankruptcy and Debt Advice (Scotland) Bill,Bankruptcy and Debt Advice (Scotland) Bill,,INDIVIDUAL_MEMBER,2098,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 253, ""Reference"": ""SP Bill 34"", ""ShortName"": ""Bankruptcy and Debt Advice (Scotland) Bill"", ""FullName"": ""Bankruptcy and Debt Advice (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 2098, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
254,SP Bill 35,Criminal Justice (Scotland) Bill,Criminal Justice (Scotland) Bill,,INDIVIDUAL_MEMBER,2112,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 254, ""Reference"": ""SP Bill 35"", ""ShortName"": ""Criminal Justice (Scotland) Bill"", ""FullName"": ""Criminal Justice (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 2112, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
255,SP Bill 36,Marriage and Civil Partnership (Scotland) Bill,Marriage and Civil Partnership (Scotland) Bill,,INDIVIDUAL_MEMBER,1894,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 255, ""Reference"": ""SP Bill 36"", ""ShortName"": ""Marriage and Civil Partnership (Scotland) Bill"", ""FullName"": ""Marriage and Civil Partnership (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 1894, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
256,SP Bill 37,City of Edinburgh Council (Leith Links and Surplus,City of Edinburgh Council (Leith Links and Surplus Fire Fund) Bill,City of Edinburgh Council,INDIVIDUAL_MEMBER,,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 256, ""Reference"": ""SP Bill 37"", ""ShortName"": ""City of Edinburgh Council (Leith Links and Surplus"", ""FullName"": ""City of Edinburgh Council (Leith Links and Surplus Fire Fund) Bill"", ""BillTypeID"": 5, ""PersonID"": null, ""ThirdPartyOrganisation"": ""City of Edinburgh Council""}",2026-07-24T16:29:09.299159Z
257,SP Bill 38,Procurement Reform (Scotland) Bill,Procurement Reform (Scotland) Bill,,INDIVIDUAL_MEMBER,1848,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 257, ""Reference"": ""SP Bill 38"", ""ShortName"": ""Procurement Reform (Scotland) Bill"", ""FullName"": ""Procurement Reform (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 1848, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
258,SP Bill 39,Defective and Dangerous Buildings (Recovery of Exp,Defective and Dangerous Buildings (Recovery of Expenses) (Scotland) Bill,,INDIVIDUAL_MEMBER,3806,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 258, ""Reference"": ""SP Bill 39"", ""ShortName"": ""Defective and Dangerous Buildings (Recovery of Exp"", ""FullName"": ""Defective and Dangerous Buildings (Recovery of Expenses) (Scotland) Bill"", ""BillTypeID"": 2, ""PersonID"": 3806, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
259,SP Bill 39,Buildings (Recovery of Expenses) (Scotland) Bill,Buildings (Recovery of Expenses) (Scotland) Bill,,INDIVIDUAL_MEMBER,3806,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 259, ""Reference"": ""SP Bill 39"", ""ShortName"": ""Buildings (Recovery of Expenses) (Scotland) Bill"", ""FullName"": ""Buildings (Recovery of Expenses) (Scotland) Bill"", ""BillTypeID"": 2, ""PersonID"": 3806, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
260,SP Bill 40,Assisted Suicide (Scotland) Bill,Assisted Suicide (Scotland) Bill,,INDIVIDUAL_MEMBER,1828,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 260, ""Reference"": ""SP Bill 40"", ""ShortName"": ""Assisted Suicide (Scotland) Bill"", ""FullName"": ""Assisted Suicide (Scotland) Bill"", ""BillTypeID"": 2, ""PersonID"": 1828, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
261,SP Bill 41,Housing (Scotland) Bill,Housing (Scotland) Bill,,INDIVIDUAL_MEMBER,1848,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 261, ""Reference"": ""SP Bill 41"", ""ShortName"": ""Housing (Scotland) Bill"", ""FullName"": ""Housing (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 1848, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
262,SP Bill 42,Criminal Verdicts (Scotland) Bill,Criminal Verdicts (Scotland) Bill,,INDIVIDUAL_MEMBER,2134,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 262, ""Reference"": ""SP Bill 42"", ""ShortName"": ""Criminal Verdicts (Scotland) Bill"", ""FullName"": ""Criminal Verdicts (Scotland) Bill"", ""BillTypeID"": 2, ""PersonID"": 2134, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
263,SP Bill 43,Revenue Scotland and Tax Powers Bill,Revenue Scotland and Tax Powers Bill,,INDIVIDUAL_MEMBER,2098,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 263, ""Reference"": ""SP Bill 43"", ""ShortName"": ""Revenue Scotland and Tax Powers Bill"", ""FullName"": ""Revenue Scotland and Tax Powers Bill"", ""BillTypeID"": 7, ""PersonID"": 2098, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
264,SP Bill 44,Disabled Persons' Parking Badges (Scotland) Bill,Disabled Persons' Parking Badges (Scotland) Bill,,INDIVIDUAL_MEMBER,3745,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 264, ""Reference"": ""SP Bill 44"", ""ShortName"": ""Disabled Persons' Parking Badges (Scotland) Bill"", ""FullName"": ""Disabled Persons' Parking Badges (Scotland) Bill"", ""BillTypeID"": 2, ""PersonID"": 3745, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
265,SP Bill 45,Budget (Scotland) (No. 3) Bill,Budget (Scotland) (No. 3) Bill,,COMMITTEE,2098,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 265, ""Reference"": ""SP Bill 45"", ""ShortName"": ""Budget (Scotland) (No. 3) Bill"", ""FullName"": ""Budget (Scotland) (No. 3) Bill"", ""BillTypeID"": 3, ""PersonID"": 2098, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
266,SP Bill 46,Courts Reform (Scotland) Bill,Courts Reform (Scotland) Bill,,INDIVIDUAL_MEMBER,2112,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 266, ""Reference"": ""SP Bill 46"", ""ShortName"": ""Courts Reform (Scotland) Bill"", ""FullName"": ""Courts Reform (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 2112, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
267,SP Bill 47,Historic Environment (Scotland) Bill,Historic Environment (Scotland) Bill,,INDIVIDUAL_MEMBER,1773,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 267, ""Reference"": ""SP Bill 47"", ""ShortName"": ""Historic Environment (Scotland) Bill"", ""FullName"": ""Historic Environment (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 1773, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
268,SP Bill 48,Food (Scotland) Bill,Food (Scotland) Bill,,INDIVIDUAL_MEMBER,1894,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 268, ""Reference"": ""SP Bill 48"", ""ShortName"": ""Food (Scotland) Bill"", ""FullName"": ""Food (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 1894, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
269,SP Bill 49,Air Weapons and Licensing (Scotland) Bill,Air Weapons and Licensing (Scotland) Bill,,INDIVIDUAL_MEMBER,2112,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 269, ""Reference"": ""SP Bill 49"", ""ShortName"": ""Air Weapons and Licensing (Scotland) Bill"", ""FullName"": ""Air Weapons and Licensing (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 2112, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
270,SP Bill 50,Legal Writings (Counterparts and Delivery) (Scotla,Legal Writings (Counterparts and Delivery) (Scotland) Bill,,INDIVIDUAL_MEMBER,2098,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 270, ""Reference"": ""SP Bill 50"", ""ShortName"": ""Legal Writings (Counterparts and Delivery) (Scotla"", ""FullName"": ""Legal Writings (Counterparts and Delivery) (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 2098, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
271,SP Bill 51,Welfare Funds (Scotland) Bill,Welfare Funds (Scotland) Bill,,INDIVIDUAL_MEMBER,1848,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 271, ""Reference"": ""SP Bill 51"", ""ShortName"": ""Welfare Funds (Scotland) Bill"", ""FullName"": ""Welfare Funds (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 1848, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
272,SP Bill 52,Community Empowerment (Scotland) Bill,Community Empowerment (Scotland) Bill,,INDIVIDUAL_MEMBER,2098,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 272, ""Reference"": ""SP Bill 52"", ""ShortName"": ""Community Empowerment (Scotland) Bill"", ""FullName"": ""Community Empowerment (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 2098, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
273,SP Bill 53,Mental Health (Scotland) Bill,Mental Health (Scotland) Bill,,INDIVIDUAL_MEMBER,1894,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 273, ""Reference"": ""SP Bill 53"", ""ShortName"": ""Mental Health (Scotland) Bill"", ""FullName"": ""Mental Health (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 1894, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
274,SP Bill 54,Prisoners (Control of Release) (Scotland) Bill,Prisoners (Control of Release) (Scotland) Bill,,INDIVIDUAL_MEMBER,2112,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 274, ""Reference"": ""SP Bill 54"", ""ShortName"": ""Prisoners (Control of Release) (Scotland) Bill"", ""FullName"": ""Prisoners (Control of Release) (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 2112, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
275,SP Bill 55,British Sign Language (Scotland) Bill,British Sign Language (Scotland) Bill,,INDIVIDUAL_MEMBER,5042,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 275, ""Reference"": ""SP Bill 55"", ""ShortName"": ""British Sign Language (Scotland) Bill"", ""FullName"": ""British Sign Language (Scotland) Bill"", ""BillTypeID"": 2, ""PersonID"": 5042, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
276,SP Bill 56,Community Charge Debt (Scotland) Bill,Community Charge Debt (Scotland) Bill,,INDIVIDUAL_MEMBER,2098,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 276, ""Reference"": ""SP Bill 56"", ""ShortName"": ""Community Charge Debt (Scotland) Bill"", ""FullName"": ""Community Charge Debt (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 2098, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
277,SP Bill 57,Human Trafficking and Exploitation (Scotland) Bill,Human Trafficking and Exploitation (Scotland) Bill,,INDIVIDUAL_MEMBER,2133,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 277, ""Reference"": ""SP Bill 57"", ""ShortName"": ""Human Trafficking and Exploitation (Scotland) Bill"", ""FullName"": ""Human Trafficking and Exploitation (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 2133, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
278,SP Bill 58,Smoking Prohibition (Children in Motor Vehicles) (,Smoking Prohibition (Children in Motor Vehicles) (Scotland) Bill,,INDIVIDUAL_MEMBER,4086,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 278, ""Reference"": ""SP Bill 58"", ""ShortName"": ""Smoking Prohibition (Children in Motor Vehicles) ("", ""FullName"": ""Smoking Prohibition (Children in Motor Vehicles) (Scotland) Bill"", ""BillTypeID"": 2, ""PersonID"": 4086, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
279,SP Bill 59,Budget (Scotland) (No. 4) Bill,Budget (Scotland) (No. 4) Bill,,COMMITTEE,2098,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 279, ""Reference"": ""SP Bill 59"", ""ShortName"": ""Budget (Scotland) (No. 4) Bill"", ""FullName"": ""Budget (Scotland) (No. 4) Bill"", ""BillTypeID"": 3, ""PersonID"": 2098, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
280,SP Bill 60,Apologies (Scotland) Bill,Apologies (Scotland) Bill,,INDIVIDUAL_MEMBER,3061,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 280, ""Reference"": ""SP Bill 60"", ""ShortName"": ""Apologies (Scotland) Bill"", ""FullName"": ""Apologies (Scotland) Bill"", ""BillTypeID"": 2, ""PersonID"": 3061, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
281,SP Bill 61,Carers (Scotland) Bill,Carers (Scotland) Bill,,INDIVIDUAL_MEMBER,1870,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 281, ""Reference"": ""SP Bill 61"", ""ShortName"": ""Carers (Scotland) Bill"", ""FullName"": ""Carers (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 1870, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
